Node,AverageAttackRate,Rank,degree_centrality,betweenness_centrality
839,0.040131,185,0.013013013013013013,0.003356696319407196
430,0.040116,186,0.013013013013013013,0.003987771721417284
68,0.040083,187,0.011011011011011011,0.0027025278391788203
817,0.040013,188,0.012012012012012012,0.002802421569800396
987,0.039976,189,0.012012012012012012,0.003109133852052708
670,0.039933,190,0.012012012012012012,0.0031120357364182185
755,0.039895,191,0.014014014014014014,0.0040433101321135576
786,0.039853,192,0.013013013013013013,0.0035508233866631987
364,0.039848,193,0.011011011011011011,0.00245010235933222
331,0.039826,194,0.013013013013013013,0.0034434320733143084
631,0.03971,195,0.012012012012012012,0.0032053117667221642
283,0.039674,196,0.011011011011011011,0.00269294982876185
621,0.039674,197,0.011011011011011011,0.0027615926897442632
25,0.039666,198,0.013013013013013013,0.003467129639824068
73,0.039653,199,0.012012012012012012,0.0029813189465501904
796,0.039605,200,0.013013013013013013,0.0036704087989899038
305,0.039604,201,0.011011011011011011,0.002697533513759122
991,0.039582,202,0.012012012012012012,0.003078529261890956
960,0.039571,203,0.011011011011011011,0.0025594724123637422
154,0.039565,204,0.013013013013013013,0.0035485121175110944
634,0.039554,205,0.013013013013013013,0.003398478094976929
935,0.03953,206,0.013013013013013013,0.0035397411780297336
625,0.039465,207,0.012012012012012012,0.0027387794041017384
899,0.039441,208,0.013013013013013013,0.004086781680456232
604,0.039431,209,0.013013013013013013,0.0036614731042660486
487,0.039416,210,0.013013013013013013,0.0034455191607750007
552,0.039413,211,0.013013013013013013,0.0034882403689132074
568,0.039327,212,0.012012012012012012,0.003467064732672583
731,0.039323,213,0.013013013013013013,0.003920366176363439
880,0.039245,214,0.015015015015015015,0.004655115819647742
378,0.039237,215,0.013013013013013013,0.0034045246560557197
273,0.03921,216,0.015015015015015015,0.005086381641511486
877,0.039124,217,0.013013013013013013,0.003608121090605811
392,0.039093,218,0.013013013013013013,0.003462355441353489
800,0.039085,219,0.013013013013013013,0.0032278085981458367
251,0.039026,220,0.013013013013013013,0.004259360388272749
541,0.038945,221,0.013013013013013013,0.0035837808151573526
377,0.038902,222,0.012012012012012012,0.002988090202506347
189,0.038833,223,0.012012012012012012,0.003429973306690277
858,0.038719,224,0.013013013013013013,0.00350311538722396
959,0.038706,225,0.01001001001001001,0.0020075562580028224
365,0.038674,226,0.013013013013013013,0.003884889639144336
494,0.038591,227,0.013013013013013013,0.0038527943175473587
422,0.03848,228,0.011011011011011011,0.0022322692994360366
391,0.038457,229,0.012012012012012012,0.0030428027399526866
96,0.038408,230,0.012012012012012012,0.003116410277901744
957,0.038398,231,0.011011011011011011,0.0026166523926133244
539,0.038369,232,0.013013013013013013,0.0034703546842135315
37,0.038359,233,0.011011011011011011,0.0024158630765297087
397,0.03831,234,0.013013013013013013,0.003637271274242818
34,0.038268,235,0.013013013013013013,0.004232573062765253
319,0.038257,236,0.013013013013013013,0.0033112858869877304
418,0.038252,237,0.014014014014014014,0.0038225960572936158
27,0.038251,238,0.011011011011011011,0.002753529299864109
958,0.038251,239,0.012012012012012012,0.0032276340396086255
536,0.038229,240,0.011011011011011011,0.0029143457408666276
838,0.038171,241,0.012012012012012012,0.003271273122546288
284,0.038148,242,0.012012012012012012,0.0030225396660532263
152,0.038128,243,0.013013013013013013,0.0037711276846206223
645,0.038095,244,0.012012012012012012,0.0036614983478567443
105,0.038088,245,0.011011011011011011,0.002357404680216661
157,0.038054,246,0.013013013013013013,0.0037261246055008694
310,0.038042,247,0.011011011011011011,0.0030965755898633095
832,0.037968,248,0.011011011011011011,0.0024287562491386964
380,0.037946,249,0.011011011011011011,0.002445130951854871
642,0.037862,250,0.012012012012012012,0.0033747458004074506
164,0.037851,251,0.013013013013013013,0.0036363129187012263
71,0.037822,252,0.013013013013013013,0.003364934817942677
47,0.03774,253,0.012012012012012012,0.0029024490987592994
626,0.037655,254,0.012012012012012012,0.00304173528043082
559,0.03764,255,0.01001001001001001,0.002223948286500732
660,0.037466,256,0.013013013013013013,0.003662400938433359
239,0.037457,257,0.012012012012012012,0.002836967580783772
925,0.037449,258,0.011011011011011011,0.00224641868006881
881,0.037441,259,0.01001001001001001,0.0020715318072346656
756,0.037338,260,0.011011011011011011,0.0023194569879041475
64,0.037335,261,0.012012012012012012,0.0028901019024256147
175,0.037328,262,0.012012012012012012,0.0030060364491268092
692,0.037289,263,0.012012012012012012,0.0030114345164450173
842,0.037272,264,0.013013013013013013,0.0037371929206718732
861,0.03726,265,0.011011011011011011,0.002477781072565371
795,0.037253,266,0.012012012012012012,0.0029379597257816084
943,0.037232,267,0.013013013013013013,0.0036540422557179305
878,0.037218,268,0.012012012012012012,0.0033867512605221693
110,0.037191,269,0.012012012012012012,0.0031130413512144707
823,0.037156,270,0.011011011011011011,0.0024645501849920493
326,0.037119,271,0.013013013013013013,0.0037940766520451153
414,0.037054,272,0.011011011011011011,0.0023710814304842296
998,0.037051,273,0.012012012012012012,0.0029354087995073913
988,0.037049,274,0.011011011011011011,0.0025751253377801217
22,0.036977,275,0.01001001001001001,0.0018436640836379458
579,0.036943,276,0.013013013013013013,0.003362513458670417
655,0.036903,277,0.014014014014014014,0.004505814442350442
887,0.03679,278,0.011011011011011011,0.002400026605343729
163,0.036763,279,0.01001001001001001,0.0020262594689642493
927,0.036742,280,0.013013013013013013,0.003913999121308425
873,0.03672,281,0.012012012012012012,0.002818959333757337
674,0.036718,282,0.012012012012012012,0.0029379276262153655
121,0.036651,283,0.012012012012012012,0.0031743856022821747
496,0.036643,284,0.01001001001001001,0.0021726673162262987
636,0.036619,285,0.012012012012012012,0.002719062042288606
257,0.036599,286,0.012012012012012012,0.0027104050168415945
526,0.036588,287,0.013013013013013013,0.0034887649925825995
583,0.03655,288,0.011011011011011011,0.002290310084281218
120,0.036518,289,0.011011011011011011,0.0024635937861037277
302,0.036491,290,0.011011011011011011,0.0026286946443904117
147,0.03644,291,0.012012012012012012,0.0031691223294929905
171,0.036412,292,0.011011011011011011,0.002159392568774415
129,0.036391,293,0.012012012012012012,0.0027395100876365973
707,0.036377,294,0.011011011011011011,0.0022480677052733548
379,0.036371,295,0.014014014014014014,0.0042471827005874695
102,0.036328,296,0.013013013013013013,0.003862942138731785
84,0.036297,297,0.011011011011011011,0.0028064131142175068
824,0.036264,298,0.012012012012012012,0.0029491011481713623
994,0.036224,299,0.012012012012012012,0.0029360337396641023
286,0.036167,300,0.012012012012012012,0.002959524847407013
512,0.036151,301,0.01001001001001001,0.0021100179049022756
93,0.036124,302,0.012012012012012012,0.0031658538513467576
248,0.036061,303,0.011011011011011011,0.0026312577694335673
439,0.036055,304,0.013013013013013013,0.0035955342652398197
220,0.036037,305,0.01001001001001001,0.0019549070782643395
693,0.036023,306,0.012012012012012012,0.0032749119736793816
782,0.03593,307,0.011011011011011011,0.002954471974396276
750,0.035886,308,0.011011011011011011,0.0024872789406069702
95,0.03588,309,0.009009009009009009,0.0017275797289032354
601,0.035872,310,0.011011011011011011,0.0037670045078237913
802,0.035847,311,0.011011011011011011,0.002630454336306543
195,0.035781,312,0.012012012012012012,0.002711575843190053
385,0.035765,313,0.011011011011011011,0.002796704608440774
996,0.035753,314,0.01001001001001001,0.0019832221463364566
276,0.035723,315,0.012012012012012012,0.003701260590972344
98,0.03572,316,0.012012012012012012,0.003149764887943722
495,0.035629,317,0.012012012012012012,0.002912361730422788
569,0.035518,318,0.013013013013013013,0.003815726192716073
828,0.035517,319,0.011011011011011011,0.002501686926195413
790,0.035517,320,0.012012012012012012,0.0031331518821578397
502,0.035484,321,0.011011011011011011,0.00235937774581956
87,0.035467,322,0.013013013013013013,0.0036808150784399044
76,0.035381,323,0.012012012012012012,0.0029427660008154817
186,0.035354,324,0.01001001001001001,0.001960178971885382
888,0.035326,325,0.01001001001001001,0.002416218297190934
167,0.035319,326,0.011011011011011011,0.0027048429809703157
713,0.035319,327,0.012012012012012012,0.0033563753590955866
650,0.035304,328,0.011011011011011011,0.0026078735642639057
350,0.035272,329,0.011011011011011011,0.0024541584970226714
219,0.03524,330,0.012012012012012012,0.003011311652675642
316,0.035219,331,0.011011011011011011,0.002499040947314046
532,0.035108,332,0.011011011011011011,0.002514443909259887
490,0.035105,333,0.012012012012012012,0.0030159709545716836
890,0.035092,334,0.01001001001001001,0.0020596977853573283
183,0.03506,335,0.009009009009009009,0.001398703566006244
544,0.034991,336,0.01001001001001001,0.0022144767022942175
946,0.034984,337,0.011011011011011011,0.002607510143444248
457,0.034943,338,0.012012012012012012,0.0030827138274726502
479,0.034875,339,0.012012012012012012,0.002740518512999839
118,0.034794,340,0.012012012012012012,0.003312449028545803
442,0.034737,341,0.01001001001001001,0.002295774079590231
160,0.034708,342,0.013013013013013013,0.003691381255512865
668,0.034628,343,0.011011011011011011,0.00240594037411639
271,0.034593,344,0.013013013013013013,0.003844486917254228
311,0.034497,345,0.012012012012012012,0.0034202120752600085
484,0.034398,346,0.012012012012012012,0.0033001311686722736
267,0.034393,347,0.011011011011011011,0.0028433721871687343
74,0.034383,348,0.01001001001001001,0.0022502126390945964
836,0.034372,349,0.01001001001001001,0.0023740679039511935
797,0.034235,350,0.01001001001001001,0.0021361665987638103
127,0.034217,351,0.011011011011011011,0.0028258821498346846
460,0.034193,352,0.011011011011011011,0.002541123673559463
804,0.034164,353,0.012012012012012012,0.003145767267057359
161,0.034157,354,0.012012012012012012,0.003191016561149587
906,0.034155,355,0.01001001001001001,0.002881754700286686
856,0.034147,356,0.012012012012012012,0.003285366895160081
289,0.034111,357,0.013013013013013013,0.0037435786587241586
898,0.034085,358,0.011011011011011011,0.002531206468945098
558,0.034027,359,0.011011011011011011,0.0022961707982479423
226,0.033996,360,0.01001001001001001,0.0019094560373643995
369,0.033958,361,0.01001001001001001,0.0023768783373740213
493,0.033925,362,0.01001001001001001,0.0019594964585701855
791,0.033859,363,0.012012012012012012,0.0030660961710282536
807,0.033848,364,0.011011011011011011,0.0024893804778276735
999,0.033839,365,0.011011011011011011,0.002508078409722157
777,0.033818,366,0.01001001001001001,0.002094852913177132
63,0.033806,367,0.01001001001001001,0.001984126129276529
155,0.033783,368,0.009009009009009009,0.0016677951747815034
573,0.033744,369,0.011011011011011011,0.0023511042679353737
500,0.03374,370,0.01001001001001001,0.0019295522822335705
202,0.033724,371,0.009009009009009009,0.0015619362389421413
624,0.033702,372,0.011011011011011011,0.0023486765540463752
140,0.033668,373,0.012012012012012012,0.0027426909497468427
54,0.033652,374,0.01001001001001001,0.0024229448749542803
835,0.033609,375,0.011011011011011011,0.0025426366946898226
407,0.033576,376,0.01001001001001001,0.0021728334198867615
415,0.033556,377,0.01001001001001001,0.0025929476919523734
514,0.03346,378,0.011011011011011011,0.002527249095853784
546,0.033348,379,0.01001001001001001,0.0019309172264733252
366,0.033316,380,0.011011011011011011,0.0026734135820832457
209,0.033285,381,0.012012012012012012,0.0038509021294613308
653,0.033272,382,0.01001001001001001,0.0023381996809040233
705,0.033242,383,0.01001001001001001,0.0024510855717738496
277,0.033237,384,0.011011011011011011,0.0025880234317257177
586,0.03323,385,0.01001001001001001,0.002137226594138869
993,0.033082,386,0.009009009009009009,0.0018657416643676462
216,0.033079,387,0.009009009009009009,0.001643737799394386
298,0.033062,388,0.01001001001001001,0.002351077133172807
57,0.033056,389,0.011011011011011011,0.002173503838196829
141,0.033052,390,0.012012012012012012,0.0031009250572593627
450,0.033013,391,0.01001001001001001,0.0024747835072701386
135,0.032947,392,0.011011011011011011,0.0025856966081568584
901,0.032895,393,0.012012012012012012,0.0028697109287910165
50,0.032883,394,0.01001001001001001,0.0019731469748664712
19,0.032879,395,0.01001001001001001,0.0019025864030961029
534,0.03286,396,0.011011011011011011,0.0027228288581458227
504,0.032854,397,0.011011011011011011,0.0027064703237734125
910,0.032843,398,0.011011011011011011,0.0024710712838351607
990,0.032803,399,0.008008008008008008,0.0010176020924959892
75,0.032776,400,0.009009009009009009,0.0017452934069540444
146,0.032767,401,0.011011011011011011,0.002433232650139384
834,0.032766,402,0.011011011011011011,0.0025733018739247226
675,0.032733,403,0.01001001001001001,0.001927979238473179
435,0.032724,404,0.009009009009009009,0.0017456383522580572
627,0.032696,405,0.01001001001001001,0.0019317997707848365
253,0.03266,406,0.011011011011011011,0.0024941285913539692
597,0.03266,407,0.012012012012012012,0.003515567293253824
934,0.032656,408,0.011011011011011011,0.0026064341600147665
704,0.032638,409,0.011011011011011011,0.0027334249136524305
15,0.032607,410,0.01001001001001001,0.0019128177777423987
617,0.0326,411,0.012012012012012012,0.0030298131916870045
314,0.032571,412,0.009009009009009009,0.0015338508195636427
200,0.032568,413,0.012012012012012012,0.0032396575569902516
757,0.032567,414,0.01001001001001001,0.0020243180525298136
440,0.032543,415,0.011011011011011011,0.0024617916880516435
471,0.032519,416,0.012012012012012012,0.002971200639476071
79,0.032507,417,0.012012012012012012,0.003322635217480782
46,0.032494,418,0.011011011011011011,0.002354817517080797
980,0.032491,419,0.011011011011011011,0.0024267214917906045
643,0.032458,420,0.01001001001001001,0.001866811289805762
863,0.032427,421,0.01001001001001001,0.0020552763039629594
78,0.032416,422,0.01001001001001001,0.0018754956836904365
560,0.032414,423,0.01001001001001001,0.0018954626717325534
107,0.032381,424,0.011011011011011011,0.0027061174631469883
571,0.032372,425,0.011011011011011011,0.0026187047642993694
751,0.03229,426,0.01001001001001001,0.002005082998928555
197,0.032278,427,0.01001001001001001,0.0019702081978378787
348,0.032271,428,0.01001001001001001,0.001965357438297524
938,0.032233,429,0.01001001001001001,0.0019660025536524994
727,0.032203,430,0.01001001001001001,0.0022395326069202426
436,0.032193,431,0.011011011011011011,0.0028317814668321574
619,0.03218,432,0.009009009009009009,0.0017159924116119927
49,0.032161,433,0.01001001001001001,0.001979802993429101
847,0.03216,434,0.01001001001001001,0.0021831956146596354
280,0.032127,435,0.009009009009009009,0.0015879694632857297
630,0.032108,436,0.009009009009009009,0.001971284384273756
168,0.0321,437,0.011011011011011011,0.0026099847450364146
852,0.032071,438,0.011011011011011011,0.0025709227781935593
264,0.03203,439,0.012012012012012012,0.0027330752592938995
773,0.03198,440,0.009009009009009009,0.001744361808845935
337,0.031979,441,0.01001001001001001,0.0020647542689811497
970,0.031957,442,0.01001001001001001,0.0021824172177433276
513,0.031949,443,0.009009009009009009,0.0018014781939074591
133,0.031914,444,0.01001001001001001,0.0017518989624362613
306,0.031911,445,0.009009009009009009,0.0016449241124639738
846,0.031901,446,0.011011011011011011,0.0025044627849677556
825,0.031886,447,0.01001001001001001,0.0024242373394359113
309,0.031878,448,0.011011011011011011,0.0024950852018129927
565,0.031873,449,0.008008008008008008,0.001058456038118987
444,0.03186,450,0.01001001001001001,0.002153058357727618
618,0.031857,451,0.01001001001001001,0.0022186445514394363
720,0.03185,452,0.009009009009009009,0.0016094614883515885
738,0.031846,453,0.011011011011011011,0.0025249881903994177
318,0.031815,454,0.011011011011011011,0.0023602370775290277
406,0.031766,455,0.011011011011011011,0.0025568872947603575
176,0.031739,456,0.008008008008008008,0.0012636978097412047
761,0.031618,457,0.01001001001001001,0.002187029245566501
412,0.03159,458,0.01001001001001001,0.0020532767481583896
269,0.031587,459,0.011011011011011011,0.002862046283181731
473,0.031442,460,0.009009009009009009,0.0016129566476910885
467,0.031427,461,0.012012012012012012,0.0029087274345628
443,0.031421,462,0.011011011011011011,0.0026182636885812914
125,0.031298,463,0.01001001001001001,0.002051945574437561
344,0.031277,464,0.011011011011011011,0.0027733091522824027
557,0.03127,465,0.011011011011011011,0.002692214639928081
482,0.031259,466,0.01001001001001001,0.0020502404343633184
680,0.031259,467,0.011011011011011011,0.0024025394768220996
182,0.031251,468,0.009009009009009009,0.0016408428239807495
185,0.031239,469,0.01001001001001001,0.0021433470675196707
941,0.031233,470,0.009009009009009009,0.001719683947420355
244,0.031227,471,0.01001001001001001,0.0018544983124846959
204,0.031198,472,0.01001001001001001,0.0022687519548287975
335,0.031185,473,0.009009009009009009,0.0016977855433550554
312,0.031158,474,0.01001001001001001,0.002204164309147417
268,0.031151,475,0.009009009009009009,0.0018618646640383614
150,0.03114,476,0.011011011011011011,0.002423789653171864
716,0.031112,477,0.011011011011011011,0.002322108496928668
108,0.031102,478,0.009009009009009009,0.001603384693600932
7,0.031091,479,0.011011011011011011,0.002774616490443075
614,0.03107,480,0.009009009009009009,0.001513109311964671
926,0.031046,481,0.01001001001001001,0.0020920400571507454
709,0.031034,482,0.01001001001001001,0.0020059891916194192
922,0.031023,483,0.01001001001001001,0.002210757000558331
605,0.031,484,0.01001001001001001,0.0022214171422100673
213,0.030992,485,0.01001001001001001,0.001966407171650436
771,0.030988,486,0.011011011011011011,0.002477979929244448
65,0.030953,487,0.01001001001001001,0.002141269431545611
892,0.030914,488,0.01001001001001001,0.0019437514950202215
297,0.030885,489,0.009009009009009009,0.0015871687143323074
475,0.030871,490,0.01001001001001001,0.0024569012921282717
398,0.030836,491,0.011011011011011011,0.0022984502471193975
325,0.030823,492,0.01001001001001001,0.002181450187067831
413,0.03081,493,0.01001001001001001,0.002075666526921112
112,0.030807,494,0.011011011011011011,0.0025167166458466873
703,0.030792,495,0.01001001001001001,0.002214617422026768
932,0.030792,496,0.01001001001001001,0.0022890854772494207
719,0.030788,497,0.009009009009009009,0.0018853984119396225
405,0.030773,498,0.009009009009009009,0.001498003700531397
794,0.030759,499,0.01001001001001001,0.0021179240084292753
254,0.030697,500,0.011011011011011011,0.0026259492131042207
577,0.030683,501,0.01001001001001001,0.0021587513092226496
673,0.030668,502,0.011011011011011011,0.002919953076351081
737,0.030652,503,0.009009009009009009,0.00199940155809888
