Node,AverageAttackRate,Rank,degree_centrality,betweenness_centrality
150,0.431311,159,0.013013013013013013,0.0019725998092644977
234,0.430572,160,0.015015015015015015,0.0019522543484350788
116,0.430416,161,0.013013013013013013,0.002201507390128053
57,0.430397,162,0.008008008008008008,0.0005592485172875311
243,0.42976,163,0.013013013013013013,0.0027712599345212055
148,0.429039,164,0.009009009009009009,0.0009266760274383234
159,0.428403,165,0.014014014014014014,0.0023397595643301064
111,0.42741,166,0.01001001001001001,0.0015004246290841502
182,0.426301,167,0.012012012012012012,0.0018156416758548862
236,0.426234,168,0.013013013013013013,0.001973889719079383
156,0.425143,169,0.013013013013013013,0.0016112967269582622
226,0.424721,170,0.01001001001001001,0.0013491236097864553
127,0.424599,171,0.01001001001001001,0.0015539228000269198
193,0.42216,172,0.013013013013013013,0.0013847538448536548
192,0.421496,173,0.012012012012012012,0.0018626581887281565
118,0.421439,174,0.013013013013013013,0.0012201203386711904
251,0.419438,175,0.01001001001001001,0.0013950650836609417
117,0.419158,176,0.01001001001001001,0.000900542232200435
225,0.417931,177,0.013013013013013013,0.001715909604261184
206,0.417388,178,0.015015015015015015,0.002696178272762847
134,0.415923,179,0.008008008008008008,0.0005262749832515395
264,0.415464,180,0.01001001001001001,0.0010372395549568072
219,0.414352,181,0.01001001001001001,0.001203080967278955
154,0.413825,182,0.013013013013013013,0.0010125449478738961
331,0.412088,183,0.009009009009009009,0.0013427419404079563
205,0.411347,184,0.012012012012012012,0.001996546940596193
302,0.411202,185,0.012012012012012012,0.0014331587522174365
247,0.411189,186,0.012012012012012012,0.002347522595763604
184,0.409251,187,0.011011011011011011,0.0010999693930598328
356,0.409153,188,0.01001001001001001,0.0007095561642701843
97,0.408298,189,0.011011011011011011,0.0013270072139736583
242,0.408018,190,0.012012012012012012,0.0019702826494933812
240,0.407366,191,0.013013013013013013,0.0014277006244703251
195,0.406145,192,0.011011011011011011,0.0015865762466238276
196,0.40554,193,0.012012012012012012,0.001896552823727224
376,0.404954,194,0.011011011011011011,0.0015989884104334758
120,0.404454,195,0.011011011011011011,0.0016597345228697435
346,0.403525,196,0.012012012012012012,0.0018267177404329858
189,0.403188,197,0.011011011011011011,0.00199478931534694
334,0.402579,198,0.014014014014014014,0.0019737459736204523
256,0.401999,199,0.009009009009009009,0.0016796198208375438
190,0.401269,200,0.014014014014014014,0.0021440500665978433
348,0.401203,201,0.012012012012012012,0.001843856238246606
244,0.401016,202,0.012012012012012012,0.0016117418746744118
157,0.399576,203,0.01001001001001001,0.001074442829874857
229,0.39926,204,0.012012012012012012,0.0018864860259238075
351,0.398978,205,0.012012012012012012,0.0019577856847463426
230,0.398967,206,0.011011011011011011,0.0012752977157668274
108,0.398915,207,0.01001001001001001,0.0010665730920089715
353,0.397584,208,0.013013013013013013,0.0016518783427607122
272,0.397006,209,0.014014014014014014,0.0022411813943662502
705,0.396813,210,0.007007007007007007,0.0004285120774741119
257,0.3949,211,0.013013013013013013,0.0013690808469459213
179,0.394425,212,0.011011011011011011,0.0015451386519971279
155,0.393994,213,0.011011011011011011,0.001118079939937961
227,0.39344,214,0.008008008008008008,0.0007071287560853389
96,0.392973,215,0.007007007007007007,0.0006027371550184269
152,0.392906,216,0.01001001001001001,0.0014366197030219222
164,0.391943,217,0.008008008008008008,0.000774815003522448
587,0.391759,218,0.008008008008008008,0.0008070028914432704
269,0.390196,219,0.013013013013013013,0.0015247065349784262
203,0.389265,220,0.01001001001001001,0.0009292330201627618
413,0.389228,221,0.009009009009009009,0.0009440613785500692
311,0.388923,222,0.012012012012012012,0.0014615824352126375
218,0.388769,223,0.009009009009009009,0.0010664063869710119
122,0.388558,224,0.008008008008008008,0.0006566673133238185
169,0.388159,225,0.011011011011011011,0.0012611950000287302
220,0.388079,226,0.01001001001001001,0.0010232286365619726
630,0.388066,227,0.009009009009009009,0.001217593478546677
277,0.385687,228,0.01001001001001001,0.0021363025293153867
390,0.385571,229,0.012012012012012012,0.0012828031280012432
103,0.384857,230,0.008008008008008008,0.0007288568117938937
163,0.384437,231,0.008008008008008008,0.0006657088045399164
176,0.381924,232,0.008008008008008008,0.0007135884516432838
260,0.380225,233,0.01001001001001001,0.0016325850606421807
379,0.379554,234,0.013013013013013013,0.0024937076777221336
355,0.378984,235,0.011011011011011011,0.0011932507411531981
303,0.378914,236,0.009009009009009009,0.0015821318707007056
167,0.377837,237,0.01001001001001001,0.0008249618937080814
177,0.3778,238,0.007007007007007007,0.0005308789549217737
324,0.377781,239,0.006006006006006006,0.0003684245886595737
420,0.37612,240,0.013013013013013013,0.0015295788650995631
180,0.376021,241,0.008008008008008008,0.000935584100477493
485,0.37577,242,0.009009009009009009,0.0011023405940224912
201,0.375694,243,0.01001001001001001,0.0011833790914799012
245,0.375322,244,0.012012012012012012,0.0018291578133409019
282,0.375206,245,0.01001001001001001,0.001199772550027098
109,0.374488,246,0.007007007007007007,0.0004031013170710179
318,0.373713,247,0.009009009009009009,0.0008963567080031973
362,0.37269,248,0.009009009009009009,0.0008367079857122259
187,0.371594,249,0.008008008008008008,0.000467501481257083
464,0.371321,250,0.009009009009009009,0.0007473512189734637
328,0.370846,251,0.009009009009009009,0.0010735305468258052
231,0.370827,252,0.011011011011011011,0.0009928572882777515
281,0.370619,253,0.011011011011011011,0.002304023716621809
377,0.370519,254,0.006006006006006006,0.0002156156546358606
186,0.36836,255,0.01001001001001001,0.00098454800345836
215,0.367474,256,0.009009009009009009,0.0014601428570092322
158,0.366903,257,0.009009009009009009,0.0009086125182010583
238,0.366356,258,0.008008008008008008,0.0006940638164981055
482,0.36628,259,0.011011011011011011,0.001519820752496935
275,0.365834,260,0.008008008008008008,0.0008975521981939665
498,0.365453,261,0.008008008008008008,0.0007956929721401667
142,0.364964,262,0.008008008008008008,0.0007926242572137051
426,0.364237,263,0.007007007007007007,0.0005397520474123834
270,0.364202,264,0.012012012012012012,0.001286739126901218
165,0.364131,265,0.01001001001001001,0.0007416615116960271
232,0.363469,266,0.008008008008008008,0.0006337222145524677
398,0.362351,267,0.007007007007007007,0.000681337112980312
380,0.362169,268,0.011011011011011011,0.0013374278591072437
139,0.36213,269,0.009009009009009009,0.0008281892146441686
325,0.361854,270,0.008008008008008008,0.0005392362267003203
246,0.361034,271,0.008008008008008008,0.0006856686271373982
241,0.360242,272,0.011011011011011011,0.0015202673472048743
361,0.357907,273,0.009009009009009009,0.0015309741310182514
503,0.357394,274,0.013013013013013013,0.0014912530083254188
309,0.357099,275,0.008008008008008008,0.0005947349897094172
333,0.356898,276,0.01001001001001001,0.0010286694054141867
102,0.356759,277,0.009009009009009009,0.000734531501550147
410,0.356747,278,0.008008008008008008,0.0007657740860522895
374,0.356655,279,0.008008008008008008,0.0013584488754596882
304,0.356554,280,0.011011011011011011,0.001472310584333944
542,0.355771,281,0.008008008008008008,0.0009606102893413121
276,0.355343,282,0.013013013013013013,0.001321053176655502
417,0.354812,283,0.013013013013013013,0.0017789974670810035
268,0.353984,284,0.007007007007007007,0.00044959554373715226
419,0.353812,285,0.007007007007007007,0.0005063377151706083
509,0.353776,286,0.007007007007007007,0.0005004036882623908
209,0.353621,287,0.009009009009009009,0.0008156375558665723
237,0.353191,288,0.008008008008008008,0.000767039197384179
173,0.352862,289,0.01001001001001001,0.0010968674225562912
228,0.352794,290,0.01001001001001001,0.0013609196208745553
185,0.352508,291,0.007007007007007007,0.0005062273759371174
290,0.352307,292,0.01001001001001001,0.0014259285721238666
664,0.351331,293,0.005005005005005005,9.65676066079512e-05
217,0.350685,294,0.009009009009009009,0.0006713460228929436
754,0.348999,295,0.007007007007007007,0.0009588299801902184
337,0.347942,296,0.011011011011011011,0.0013717814709383912
493,0.347494,297,0.007007007007007007,0.00041505542146573195
528,0.347072,298,0.007007007007007007,0.0008222432012175036
375,0.346848,299,0.006006006006006006,0.0002131665706490488
444,0.346417,300,0.007007007007007007,0.0008141434943528317
261,0.346237,301,0.009009009009009009,0.0009429134139708733
901,0.346195,302,0.005005005005005005,9.274481136823886e-05
298,0.34496,303,0.008008008008008008,0.0012633565601316502
326,0.344681,304,0.01001001001001001,0.0013152941963007498
343,0.34413,305,0.009009009009009009,0.0007536540066354484
840,0.343063,306,0.005005005005005005,0.00014447315075217655
797,0.342491,307,0.008008008008008008,0.0007861536019729489
382,0.342059,308,0.009009009009009009,0.0008547921947088322
471,0.341437,309,0.01001001001001001,0.000595822099411523
183,0.340732,310,0.009009009009009009,0.0006733800421705233
341,0.340585,311,0.008008008008008008,0.000837556291286221
414,0.339901,312,0.006006006006006006,0.00020884923164711397
286,0.339818,313,0.008008008008008008,0.0005985588637131967
197,0.339491,314,0.006006006006006006,0.0002696910778472744
249,0.339393,315,0.012012012012012012,0.0008687877041508353
299,0.33935,316,0.009009009009009009,0.0011409146249253116
674,0.339075,317,0.011011011011011011,0.0011411389587375376
287,0.338762,318,0.008008008008008008,0.0006855697325568045
625,0.338731,319,0.007007007007007007,0.000771175654340281
571,0.338116,320,0.007007007007007007,0.0006357324964017737
396,0.337668,321,0.009009009009009009,0.0011124659242187237
317,0.337285,322,0.009009009009009009,0.0006672132155390989
312,0.337037,323,0.008008008008008008,0.0007225196131098473
168,0.33633,324,0.007007007007007007,0.00047547813569666613
233,0.335668,325,0.01001001001001001,0.0006950262437443005
308,0.335644,326,0.01001001001001001,0.001136986445429685
130,0.33561,327,0.008008008008008008,0.0008011828053298976
448,0.335489,328,0.009009009009009009,0.0013883549662878805
553,0.334597,329,0.007007007007007007,0.0012669356781242547
536,0.333768,330,0.006006006006006006,0.0003908999781924547
289,0.333727,331,0.01001001001001001,0.0008874114313997338
407,0.333661,332,0.01001001001001001,0.0011995657137822322
423,0.333238,333,0.008008008008008008,0.0008374292276026672
385,0.330969,334,0.011011011011011011,0.0009585327565397731
446,0.330726,335,0.007007007007007007,0.0008090062078322931
314,0.330435,336,0.007007007007007007,0.000768226089177771
349,0.329457,337,0.008008008008008008,0.0013139521437025852
557,0.329432,338,0.007007007007007007,0.00055252497980125
254,0.32914,339,0.007007007007007007,0.0005179501108270608
363,0.328804,340,0.007007007007007007,0.0004246348947729004
178,0.328341,341,0.009009009009009009,0.0013415950406294016
387,0.328036,342,0.008008008008008008,0.0005989712664246572
300,0.327295,343,0.009009009009009009,0.0009140539645910667
636,0.327284,344,0.008008008008008008,0.0006747442206120655
416,0.326577,345,0.008008008008008008,0.001066573752707305
918,0.326526,346,0.006006006006006006,0.0005824322498649899
213,0.326197,347,0.007007007007007007,0.000818258820661115
497,0.325559,348,0.011011011011011011,0.0007303942945296039
539,0.325405,349,0.01001001001001001,0.0013800714647654868
207,0.324639,350,0.007007007007007007,0.0003154336865829237
280,0.324582,351,0.009009009009009009,0.0011173287245400815
320,0.324251,352,0.01001001001001001,0.0008144506109665597
310,0.324066,353,0.009009009009009009,0.0006924143541273645
271,0.322112,354,0.007007007007007007,0.0008486266989099816
316,0.322077,355,0.011011011011011011,0.0017644058975790505
278,0.321651,356,0.011011011011011011,0.001335015294841115
432,0.321551,357,0.006006006006006006,0.00015065799505239397
160,0.320954,358,0.005005005005005005,0.00022107716964799305
412,0.32092,359,0.008008008008008008,0.0006154676185574949
212,0.320789,360,0.008008008008008008,0.0005743027328595879
340,0.320207,361,0.01001001001001001,0.0008225220559496899
560,0.320152,362,0.008008008008008008,0.0008663062659196372
541,0.319791,363,0.009009009009009009,0.0012078406755284547
297,0.319714,364,0.006006006006006006,0.0003928837234682726
457,0.319276,365,0.008008008008008008,0.0007366849866744376
252,0.319161,366,0.006006006006006006,0.0004980076847112512
654,0.318503,367,0.006006006006006006,0.00035278944391541777
433,0.317495,368,0.008008008008008008,0.0005767491219115029
198,0.316614,369,0.007007007007007007,0.0004603428310031544
516,0.316463,370,0.006006006006006006,0.00033628477875036623
292,0.316168,371,0.009009009009009009,0.000882151961657278
409,0.315758,372,0.007007007007007007,0.0010192258389907993
811,0.315429,373,0.005005005005005005,0.00016974884817084527
875,0.314519,374,0.006006006006006006,0.0005158708302889497
354,0.31427,375,0.009009009009009009,0.0008837874237902921
511,0.314262,376,0.008008008008008008,0.0014464718678936389
365,0.313994,377,0.007007007007007007,0.0006644848895612265
540,0.313984,378,0.008008008008008008,0.0006001371611029024
716,0.313944,379,0.005005005005005005,0.0002094689009084098
749,0.313686,380,0.006006006006006006,0.000619514950936743
680,0.313583,381,0.008008008008008008,0.001078054503337084
405,0.3133,382,0.009009009009009009,0.0007901813614042182
378,0.313124,383,0.007007007007007007,0.0005358449425737284
307,0.312717,384,0.008008008008008008,0.0006587910931274718
322,0.312618,385,0.01001001001001001,0.0008618552743835481
357,0.312571,386,0.01001001001001001,0.000747442385191961
330,0.312504,387,0.005005005005005005,0.00026049561356700923
301,0.312376,388,0.009009009009009009,0.0009129603923172542
481,0.312005,389,0.007007007007007007,0.0008783999574499127
291,0.311651,390,0.007007007007007007,0.000759949083783535
267,0.311353,391,0.009009009009009009,0.0005054749737201524
284,0.311317,392,0.007007007007007007,0.00030925660119156376
476,0.310983,393,0.007007007007007007,0.0005769743651954652
450,0.309488,394,0.005005005005005005,0.00019603370182726926
467,0.30922,395,0.008008008008008008,0.0007645891141742443
628,0.309008,396,0.008008008008008008,0.0008203952742563035
345,0.308801,397,0.007007007007007007,0.0010113177729536885
332,0.308772,398,0.008008008008008008,0.0007591182058494364
315,0.308695,399,0.005005005005005005,0.00017345552523361077
443,0.30841,400,0.006006006006006006,0.0004180530313080619
368,0.308293,401,0.008008008008008008,0.0006257549752766772
434,0.30801,402,0.008008008008008008,0.001075910778831215
687,0.308,403,0.006006006006006006,0.00032936593853996724
285,0.307993,404,0.008008008008008008,0.0003581856771183544
293,0.307979,405,0.009009009009009009,0.0007161246212204369
424,0.307949,406,0.006006006006006006,0.00032586463693923083
336,0.307875,407,0.009009009009009009,0.0010941070978781
619,0.307693,408,0.007007007007007007,0.00085181822765968
563,0.307527,409,0.011011011011011011,0.0010490816302940376
599,0.307498,410,0.005005005005005005,0.00012057070507302096
452,0.307494,411,0.006006006006006006,0.0003146958615608582
253,0.307309,412,0.006006006006006006,0.0004919400741784252
427,0.307082,413,0.008008008008008008,0.0005849857315175786
279,0.306977,414,0.009009009009009009,0.000951079203452143
732,0.306954,415,0.005005005005005005,0.0004671478418823459
484,0.306776,416,0.008008008008008008,0.0011125124266155122
566,0.306715,417,0.006006006006006006,0.0005531939533022954
489,0.306376,418,0.009009009009009009,0.000757912858765811
319,0.306166,419,0.007007007007007007,0.00042158803693996056
999,0.306102,420,0.005005005005005005,0.00028563311020976615
629,0.305826,421,0.007007007007007007,0.0005500824245112737
506,0.305503,422,0.006006006006006006,0.0003529096301818634
394,0.305025,423,0.008008008008008008,0.0008693455379418344
255,0.304504,424,0.009009009009009009,0.000630176305847677
273,0.304425,425,0.009009009009009009,0.0006849844713633791
562,0.304174,426,0.007007007007007007,0.0006616429742645163
468,0.303931,427,0.007007007007007007,0.00038556479612779316
793,0.303885,428,0.006006006006006006,0.0003029785562998321
776,0.303869,429,0.005005005005005005,0.0001815453405942478
994,0.303817,430,0.005005005005005005,0.0002364473745657527
425,0.30361,431,0.005005005005005005,0.00013167088299663958
753,0.303453,432,0.008008008008008008,0.001115035148907493
459,0.303395,433,0.007007007007007007,0.0004346192621968926
235,0.30238,434,0.007007007007007007,0.0005740762809333534
913,0.302337,435,0.005005005005005005,0.00020438047303905063
216,0.302326,436,0.007007007007007007,0.0005521081473100356
902,0.302036,437,0.006006006006006006,0.0002790272497551114
313,0.302033,438,0.008008008008008008,0.0005223715207575987
456,0.301904,439,0.008008008008008008,0.0005277795108282466
570,0.301739,440,0.006006006006006006,0.000535844833017277
821,0.301694,441,0.005005005005005005,0.00017041184445292575
402,0.301241,442,0.008008008008008008,0.0008189843424486945
329,0.301111,443,0.008008008008008008,0.0006335538803355807
745,0.300814,444,0.007007007007007007,0.0008371467422311246
904,0.300744,445,0.006006006006006006,0.0004918901539028673
815,0.300345,446,0.005005005005005005,0.00019128505142444366
824,0.300244,447,0.005005005005005005,0.0003631266994939571
461,0.299793,448,0.007007007007007007,0.0005620713938792212
552,0.299722,449,0.006006006006006006,0.0003008491235273173
486,0.299524,450,0.007007007007007007,0.0006488450462043463
460,0.299358,451,0.013013013013013013,0.001436632956929666
274,0.299302,452,0.007007007007007007,0.00048342689931860777
453,0.299116,453,0.007007007007007007,0.0006297791615834589
601,0.299061,454,0.009009009009009009,0.001120834373953604
588,0.29896,455,0.007007007007007007,0.000586204900383498
431,0.298734,456,0.007007007007007007,0.0006127941324667231
438,0.298512,457,0.008008008008008008,0.0007000955045499209
221,0.298496,458,0.007007007007007007,0.0006624155041077582
395,0.298412,459,0.007007007007007007,0.0008991275491155459
504,0.298278,460,0.006006006006006006,0.000383597585135976
597,0.297609,461,0.006006006006006006,0.00030817278686529656
546,0.297565,462,0.006006006006006006,0.00033633242288083094
833,0.297208,463,0.006006006006006006,0.0004739400518641791
393,0.297117,464,0.007007007007007007,0.000275355151641418
721,0.297099,465,0.005005005005005005,0.00018522044101237312
651,0.296762,466,0.007007007007007007,0.000662839746398545
686,0.296741,467,0.009009009009009009,0.0008366576873170034
295,0.296679,468,0.008008008008008008,0.00046551261871573144
439,0.296653,469,0.008008008008008008,0.0005544665642059394
470,0.296522,470,0.006006006006006006,0.00043325852331284846
709,0.295699,471,0.006006006006006006,0.000377572891594219
436,0.295388,472,0.009009009009009009,0.0007882822008381672
817,0.295128,473,0.006006006006006006,0.0005091046367838895
661,0.295122,474,0.007007007007007007,0.0005229303131731657
926,0.295099,475,0.005005005005005005,0.0001790553109599664
339,0.294596,476,0.007007007007007007,0.0005304904060113665
706,0.293576,477,0.006006006006006006,0.0002902249520540831
392,0.293497,478,0.005005005005005005,0.00017481907374224172
533,0.293253,479,0.006006006006006006,0.00040579927295349274
544,0.293238,480,0.007007007007007007,0.0005921927405830657
174,0.293109,481,0.007007007007007007,0.0003336197075637462
731,0.292649,482,0.006006006006006006,0.00044721317488708134
535,0.292332,483,0.008008008008008008,0.001042377854111759
911,0.292171,484,0.005005005005005005,0.0001499818139545355
505,0.291973,485,0.008008008008008008,0.0008726898183961508
512,0.291836,486,0.007007007007007007,0.0006548973355710642
499,0.291828,487,0.01001001001001001,0.0010407881441172283
388,0.291527,488,0.005005005005005005,0.00022081078594963724
960,0.291385,489,0.005005005005005005,0.0001788128442237373
369,0.29075,490,0.006006006006006006,0.00034607366237888716
611,0.29034,491,0.006006006006006006,0.0004862486274607602
338,0.290029,492,0.007007007007007007,0.0007168109563621533
367,0.289979,493,0.006006006006006006,0.00039803126694638885
370,0.289452,494,0.008008008008008008,0.0005163714943271833
645,0.289396,495,0.009009009009009009,0.0008965210730375199
850,0.288654,496,0.005005005005005005,0.000504856841386222
530,0.288537,497,0.007007007007007007,0.00032121632540796927
517,0.288425,498,0.008008008008008008,0.0005138764597028528
762,0.288298,499,0.009009009009009009,0.0008791068341505937
534,0.288163,500,0.007007007007007007,0.0007363341349790756
421,0.28804,501,0.006006006006006006,0.0004462060780814673
465,0.288025,502,0.007007007007007007,0.0006123254491599279
